2026-06-21 20:38:05,804 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-21 20:40:23,651 | INFO    | src.command_queue | Enfileirado: gg por @lua_fps (fila=1)
2026-06-21 20:40:23,657 | INFO    | src.command_queue | Executado: gg por @lua_fps
2026-06-21 20:40:27,789 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-21 20:40:27,789 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:40:31,066 | INFO    | src.tiktok_listener | Presente executavel: ice cream cone de @joao_zoeira
2026-06-21 20:40:31,066 | INFO    | src.command_queue | Enfileirado: ice cream cone por @joao_zoeira (fila=1)
2026-06-21 20:40:31,073 | INFO    | src.command_queue | Executado: ice cream cone por @joao_zoeira
2026-06-21 20:40:34,232 | INFO    | src.tiktok_listener | Presente executavel: pop de @pedrocaos
2026-06-21 20:40:34,232 | INFO    | src.command_queue | Enfileirado: pop por @pedrocaos (fila=1)
2026-06-21 20:40:34,236 | INFO    | src.command_queue | Executado: pop por @pedrocaos
2026-06-21 20:40:35,844 | INFO    | src.tiktok_listener | Presente executavel: Rose de @ana.gamer
2026-06-21 20:40:35,844 | INFO    | src.command_queue | Enfileirado: Rose por @ana.gamer (fila=1)
2026-06-21 20:40:35,850 | INFO    | src.command_queue | Executado: Rose por @ana.gamer
2026-06-21 20:40:38,329 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-21 20:40:38,329 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-21 20:40:40,869 | INFO    | websockets.server | connection open
2026-06-21 20:40:40,870 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-21 20:40:45,154 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-21 20:40:45,162 | INFO    | websockets.server | connection open
2026-06-21 20:40:45,163 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-21 20:40:48,350 | INFO    | src.tiktok_listener | Presente executavel: Rose de @lua_fps
2026-06-21 20:40:48,350 | INFO    | src.command_queue | Enfileirado: Rose por @lua_fps (fila=1)
2026-06-21 20:40:48,356 | INFO    | src.command_queue | Executado: Rose por @lua_fps
2026-06-21 20:40:50,470 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-21 20:40:50,472 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-21 20:40:53,382 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-21 20:40:53,382 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-21 20:40:53,389 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-21 20:40:55,007 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @joao_zoeira
2026-06-21 20:40:55,007 | INFO    | src.command_queue | Enfileirado: tiktok por @joao_zoeira (fila=1)
2026-06-21 20:40:55,013 | INFO    | src.command_queue | Executado: tiktok por @joao_zoeira
2026-06-21 20:40:58,300 | INFO    | src.tiktok_listener | Simulacao rodando (tick 60)
2026-06-21 20:41:02,350 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-21 20:41:02,350 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:41:12,879 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-21 20:41:12,879 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-21 20:41:12,885 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-21 20:41:16,835 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-21 20:41:16,836 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-21 20:41:16,840 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-21 20:41:22,860 | INFO    | src.command_queue | Enfileirado: !formiga por @joao_zoeira (fila=1)
2026-06-21 20:41:22,861 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-21 20:41:24,438 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-21 20:41:24,438 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:41:27,467 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-21 20:41:35,472 | INFO    | src.tiktok_listener | Presente executavel: gg de @lua_fps
2026-06-21 20:41:35,473 | INFO    | src.command_queue | Enfileirado: gg por @lua_fps (fila=1)
2026-06-21 20:41:35,479 | INFO    | src.command_queue | Executado: gg por @lua_fps
2026-06-21 20:41:37,592 | INFO    | src.tiktok_listener | Presente executavel: gg de @joao_zoeira
2026-06-21 20:41:37,592 | INFO    | src.command_queue | Enfileirado: gg por @joao_zoeira (fila=1)
2026-06-21 20:41:37,598 | INFO    | src.command_queue | Executado: gg por @joao_zoeira
2026-06-21 20:41:45,125 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-21 20:41:45,125 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-21 20:41:45,134 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-21 20:41:47,297 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-21 20:41:47,298 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-21 20:41:47,307 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-21 20:41:49,938 | INFO    | src.tiktok_listener | Simulacao rodando (tick 80)
2026-06-21 20:41:52,205 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-21 20:41:52,205 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-21 20:41:52,211 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-21 20:41:54,720 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-21 20:41:54,721 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:41:57,144 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-21 20:41:57,144 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-21 20:41:57,150 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-21 20:41:59,978 | INFO    | src.tiktok_listener | Presente executavel: gg de @ana.gamer
2026-06-21 20:41:59,979 | INFO    | src.command_queue | Enfileirado: gg por @ana.gamer (fila=1)
2026-06-21 20:41:59,985 | INFO    | src.command_queue | Executado: gg por @ana.gamer
2026-06-21 20:42:03,749 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @pedrocaos
2026-06-21 20:42:03,749 | INFO    | src.command_queue | Enfileirado: tiktok por @pedrocaos (fila=1)
2026-06-21 20:42:03,755 | INFO    | src.command_queue | Executado: tiktok por @pedrocaos
2026-06-21 20:42:05,277 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-21 20:42:05,278 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:42:07,907 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-21 20:42:07,910 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
2026-06-21 20:44:05,474 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-21 20:44:05,474 | INFO    | __main__ | Presentes executaveis: gamepad, gg, ice cream cone, pop, rose, tiktok
2026-06-21 20:44:05,474 | INFO    | __main__ | Acao de meta de likes: configurada (Python)
2026-06-21 20:44:05,474 | INFO    | __main__ | Acao de seguir: configurada (Python)
2026-06-21 20:44:05,474 | INFO    | __main__ | Acao de entrar na live: desligada (JOIN_ENABLED)
2026-06-21 20:44:05,474 | INFO    | __main__ | Meta NUCLEAR: 1000 likes
2026-06-21 20:44:05,475 | INFO    | __main__ | Ranking ATIVO em MODO TESTE (banco separado: live_caos_teste.db). O banco real (live_caos.db) nao sera tocado.
2026-06-21 20:44:05,476 | INFO    | src.key_executor | Backend de teclado: pydirectinput
2026-06-21 20:44:05,476 | INFO    | src.file_bridge | Ponte por arquivo: C:\Users\davi\AppData\Roaming\Hytale\UserData\Saves\novo v2 (release)\mods\br.livecaos_livecaos\livecaos\fila.txt
2026-06-21 20:44:05,534 | INFO    | websockets.server | server listening on 127.0.0.1:8765
2026-06-21 20:44:05,534 | INFO    | websockets.server | server listening on [::1]:8765
2026-06-21 20:44:05,534 | INFO    | src.panel_server | Painel WebSocket ouvindo em ws://localhost:8765
2026-06-21 20:44:05,535 | INFO    | src.command_queue | Worker da fila iniciado
2026-06-21 20:44:05,535 | INFO    | src.tiktok_listener | MODO SIMULACAO ativo — gerando eventos falsos
2026-06-21 20:44:05,535 | INFO    | src.tiktok_listener | Simulacao vai sortear presentes: gamepad, gg, Rose, ice cream cone, pop, tiktok
2026-06-21 20:44:05,724 | INFO    | websockets.server | connection open
2026-06-21 20:44:05,724 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-21 20:44:07,245 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-21 20:44:07,245 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-21 20:44:07,246 | INFO    | src.tiktok_listener | Simulacao rodando (tick 0)
2026-06-21 20:44:07,249 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-21 20:44:09,252 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-21 20:44:09,252 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-21 20:44:09,255 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-21 20:44:16,408 | INFO    | src.tiktok_listener | Presente executavel: ice cream cone de @joao_zoeira
2026-06-21 20:44:16,409 | INFO    | src.command_queue | Enfileirado: ice cream cone por @joao_zoeira (fila=1)
2026-06-21 20:44:16,415 | INFO    | src.command_queue | Executado: ice cream cone por @joao_zoeira
2026-06-21 20:44:31,707 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-21 20:44:31,712 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:44:43,191 | INFO    | src.tiktok_listener | Presente executavel: pop de @pedrocaos
2026-06-21 20:44:43,192 | INFO    | src.command_queue | Enfileirado: pop por @pedrocaos (fila=1)
2026-06-21 20:44:43,199 | INFO    | src.command_queue | Executado: pop por @pedrocaos
2026-06-21 20:44:47,108 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @ana.gamer
2026-06-21 20:44:47,108 | INFO    | src.command_queue | Enfileirado: gamepad por @ana.gamer (fila=1)
2026-06-21 20:44:47,114 | INFO    | src.command_queue | Executado: gamepad por @ana.gamer
2026-06-21 20:44:50,102 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-21 20:44:50,103 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-21 20:44:50,125 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-21 20:44:53,490 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-21 20:44:53,490 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-21 20:44:53,496 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-21 20:44:55,822 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-21 20:44:55,822 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-21 20:44:55,828 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-21 20:44:58,539 | INFO    | src.tiktok_listener | Presente executavel: Rose de @lua_fps
2026-06-21 20:44:58,540 | INFO    | src.command_queue | Enfileirado: Rose por @lua_fps (fila=1)
2026-06-21 20:44:58,544 | INFO    | src.command_queue | Executado: Rose por @lua_fps
2026-06-21 20:45:05,082 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @ana.gamer
2026-06-21 20:45:05,082 | INFO    | src.command_queue | Enfileirado: gamepad por @ana.gamer (fila=1)
2026-06-21 20:45:05,083 | INFO    | src.tiktok_listener | Simulacao rodando (tick 20)
2026-06-21 20:45:05,088 | INFO    | src.command_queue | Executado: gamepad por @ana.gamer
2026-06-21 20:45:11,280 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-21 20:45:11,281 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
2026-06-21 20:45:57,312 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-21 20:45:57,312 | INFO    | __main__ | Presentes executaveis: gamepad, gg, ice cream cone, pop, rose, tiktok
2026-06-21 20:45:57,312 | INFO    | __main__ | Acao de meta de likes: configurada (Python)
2026-06-21 20:45:57,312 | INFO    | __main__ | Acao de seguir: configurada (Python)
2026-06-21 20:45:57,313 | INFO    | __main__ | Acao de entrar na live: desligada (JOIN_ENABLED)
2026-06-21 20:45:57,313 | INFO    | __main__ | Meta NUCLEAR: 1000 likes
2026-06-21 20:45:57,313 | INFO    | __main__ | Ranking ATIVO em MODO TESTE (banco separado: live_caos_teste.db). O banco real (live_caos.db) nao sera tocado.
2026-06-21 20:45:57,314 | INFO    | src.key_executor | Backend de teclado: pydirectinput
2026-06-21 20:45:57,315 | INFO    | src.file_bridge | Ponte por arquivo: C:\Users\davi\AppData\Roaming\Hytale\UserData\Saves\novo v2 (release)\mods\br.livecaos_livecaos\livecaos\fila.txt
2026-06-21 20:45:57,358 | INFO    | websockets.server | server listening on [::1]:8765
2026-06-21 20:45:57,358 | INFO    | websockets.server | server listening on 127.0.0.1:8765
2026-06-21 20:45:57,358 | INFO    | src.panel_server | Painel WebSocket ouvindo em ws://localhost:8765
2026-06-21 20:45:57,359 | INFO    | src.command_queue | Worker da fila iniciado
2026-06-21 20:45:57,359 | INFO    | src.tiktok_listener | MODO SIMULACAO ativo — gerando eventos falsos
2026-06-21 20:45:57,359 | INFO    | src.tiktok_listener | Simulacao vai sortear presentes: gamepad, gg, Rose, ice cream cone, pop, tiktok
2026-06-21 20:45:59,319 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-21 20:45:59,319 | INFO    | src.tiktok_listener | Simulacao rodando (tick 0)
2026-06-21 20:45:59,320 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:46:08,869 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-21 20:46:08,869 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:46:11,958 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-21 20:46:11,958 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-21 20:46:11,964 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-21 20:46:15,005 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-21 20:46:15,005 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-21 20:46:15,012 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-21 20:46:27,872 | INFO    | src.tiktok_listener | Presente executavel: gg de @joao_zoeira
2026-06-21 20:46:27,872 | INFO    | src.command_queue | Enfileirado: gg por @joao_zoeira (fila=1)
2026-06-21 20:46:27,878 | INFO    | src.command_queue | Executado: gg por @joao_zoeira
2026-06-21 20:46:30,935 | INFO    | src.command_queue | Enfileirado: !formiga por @pedrocaos (fila=1)
2026-06-21 20:46:30,936 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-21 20:46:36,131 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-21 20:46:36,131 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-21 20:46:36,137 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-21 20:46:40,000 | INFO    | src.cooldown | Descartado por cooldown global: !formiga (user=@ana.gamer)
2026-06-21 20:46:46,664 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-21 20:46:46,664 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:46:50,135 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-21 20:46:54,625 | INFO    | src.command_queue | Enfileirado: !formiga por @joao_zoeira (fila=1)
2026-06-21 20:46:54,626 | INFO    | src.tiktok_listener | Simulacao rodando (tick 20)
2026-06-21 20:46:54,626 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-21 20:46:58,506 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-21 20:47:15,495 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-21 20:47:15,496 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:47:17,509 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-21 20:47:17,509 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-21 20:47:17,516 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-21 20:47:19,133 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-21 20:47:19,133 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-21 20:47:19,140 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-21 20:47:23,905 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-21 20:47:23,905 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:47:29,069 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-21 20:47:32,772 | INFO    | src.tiktok_listener | Presente executavel: ice cream cone de @joao_zoeira
2026-06-21 20:47:32,772 | INFO    | src.command_queue | Enfileirado: ice cream cone por @joao_zoeira (fila=1)
2026-06-21 20:47:32,779 | INFO    | src.command_queue | Executado: ice cream cone por @joao_zoeira
2026-06-21 20:47:35,800 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-21 20:47:35,801 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-21 20:47:39,697 | INFO    | src.tiktok_listener | Presente executavel: Rose de @ana.gamer
2026-06-21 20:47:39,697 | INFO    | src.command_queue | Enfileirado: Rose por @ana.gamer (fila=1)
2026-06-21 20:47:39,704 | INFO    | src.command_queue | Executado: Rose por @ana.gamer
2026-06-21 20:47:42,458 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-21 20:47:42,458 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-21 20:47:42,465 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-21 20:47:45,946 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
